,Methods,Protein length,tmscore
40526,SCUBA-D,70,0.39531
40527,SCUBA-D,70,0.31993
40528,SCUBA-D,70,0.32901
40529,SCUBA-D,70,0.35073
40530,SCUBA-D,70,0.32994
40531,SCUBA-D,70,0.31187
40532,SCUBA-D,70,0.31873
40533,SCUBA-D,70,0.45469
40534,SCUBA-D,70,0.33178
40535,SCUBA-D,70,0.32592
40536,SCUBA-D,70,0.27142
40537,SCUBA-D,70,0.3435
40538,SCUBA-D,70,0.2867
40539,SCUBA-D,70,0.34616
40540,SCUBA-D,70,0.28867
40541,SCUBA-D,70,0.35832
40542,SCUBA-D,70,0.3703
40543,SCUBA-D,70,0.34942
40544,SCUBA-D,70,0.35764
40545,SCUBA-D,70,0.46199
40546,SCUBA-D,70,0.44331
40547,SCUBA-D,70,0.54654
40548,SCUBA-D,70,0.62991
40549,SCUBA-D,70,0.44098
40550,SCUBA-D,70,0.48598
40551,SCUBA-D,70,0.4359
40552,SCUBA-D,70,0.45948
40553,SCUBA-D,70,0.42413
40554,SCUBA-D,70,0.28975
40555,SCUBA-D,70,0.42975
40556,SCUBA-D,70,0.39779
40557,SCUBA-D,70,0.65454
40558,SCUBA-D,70,0.62169
40559,SCUBA-D,70,0.38773
40560,SCUBA-D,70,0.40236
40561,SCUBA-D,70,0.64346
40562,SCUBA-D,70,0.52974
40563,SCUBA-D,70,0.63823
40564,SCUBA-D,70,0.60491
40565,SCUBA-D,70,0.57295
40566,SCUBA-D,70,0.49169
40567,SCUBA-D,70,0.30638
40568,SCUBA-D,70,0.35397
40569,SCUBA-D,70,0.33098
40570,SCUBA-D,70,0.35352
40571,SCUBA-D,70,0.38662
40572,SCUBA-D,70,0.48608
40573,SCUBA-D,70,0.29695
40574,SCUBA-D,70,0.50879
40575,SCUBA-D,70,0.35428
40576,SCUBA-D,70,0.25543
40577,SCUBA-D,70,0.43837
40578,SCUBA-D,70,0.63348
40579,SCUBA-D,70,0.3581
40580,SCUBA-D,70,0.58065
40581,SCUBA-D,70,0.4836
40582,SCUBA-D,70,0.21825
40583,SCUBA-D,70,0.67347
40584,SCUBA-D,70,0.45147
40585,SCUBA-D,70,0.34795
40586,SCUBA-D,70,0.50538
40587,SCUBA-D,70,0.3679
40588,SCUBA-D,70,0.55433
40589,SCUBA-D,70,0.47109
40590,SCUBA-D,70,0.44659
40591,SCUBA-D,70,0.51902
40592,SCUBA-D,70,0.50733
40593,SCUBA-D,70,0.6012
40594,SCUBA-D,70,0.45159
40595,SCUBA-D,70,0.43168
40596,SCUBA-D,70,0.37338
40597,SCUBA-D,70,0.73184
40598,SCUBA-D,70,0.37197
40599,SCUBA-D,70,0.36979
40600,SCUBA-D,70,0.48389
40601,SCUBA-D,70,0.57916
40602,SCUBA-D,70,0.61575
40603,SCUBA-D,70,0.32668
40604,SCUBA-D,70,0.51949
40605,SCUBA-D,70,0.56571
40606,SCUBA-D,70,0.55476
40607,SCUBA-D,70,0.29213
40608,SCUBA-D,70,0.35677
40609,SCUBA-D,70,0.5969
40610,SCUBA-D,70,0.59303
40611,SCUBA-D,70,0.33204
40612,SCUBA-D,70,0.39338
40613,SCUBA-D,70,0.64021
40614,SCUBA-D,70,0.56783
40615,SCUBA-D,70,0.37046
40616,SCUBA-D,70,0.48429
40617,SCUBA-D,70,0.31996
40618,SCUBA-D,70,0.66062
40619,SCUBA-D,70,0.45294
40620,SCUBA-D,70,0.482
40621,SCUBA-D,70,0.38066
40622,SCUBA-D,70,0.45402
40623,SCUBA-D,70,0.27908
40624,SCUBA-D,70,0.46856
40625,SCUBA-D,70,0.42807
40626,SCUBA-D,70,0.26962
40627,SCUBA-D,70,0.59776
40628,SCUBA-D,70,0.48378
40629,SCUBA-D,70,0.40581
40630,SCUBA-D,70,0.50369
40631,SCUBA-D,70,0.4934
40632,SCUBA-D,70,0.4652
40633,SCUBA-D,70,0.33568
40634,SCUBA-D,70,0.43666
40635,SCUBA-D,70,0.60379
40636,SCUBA-D,70,0.541
40637,SCUBA-D,70,0.49317
40638,SCUBA-D,70,0.63083
40639,SCUBA-D,70,0.56895
40640,SCUBA-D,70,0.55491
40641,SCUBA-D,70,0.419
40642,SCUBA-D,70,0.30241
40643,SCUBA-D,70,0.53157
40644,SCUBA-D,70,0.38871
40645,SCUBA-D,70,0.59148
40646,SCUBA-D,70,0.67814
40647,SCUBA-D,70,0.48227
40648,SCUBA-D,70,0.41311
40649,SCUBA-D,70,0.63848
40650,SCUBA-D,70,0.58374
40651,SCUBA-D,70,0.65134
40652,SCUBA-D,70,0.67658
40653,SCUBA-D,70,0.50801
40654,SCUBA-D,70,0.64241
40655,SCUBA-D,70,0.2817
40656,SCUBA-D,70,0.28668
40657,SCUBA-D,70,0.48745
40658,SCUBA-D,70,0.42434
40659,SCUBA-D,70,0.38339
40660,SCUBA-D,70,0.61011
40661,SCUBA-D,70,0.30476
40662,SCUBA-D,70,0.45357
40663,SCUBA-D,70,0.4438
40664,SCUBA-D,70,0.20287
40665,SCUBA-D,70,0.5688
40666,SCUBA-D,70,0.6642
40667,SCUBA-D,70,0.43699
40668,SCUBA-D,70,0.49409
40669,SCUBA-D,70,0.59318
40670,SCUBA-D,70,0.21618
40671,SCUBA-D,70,0.61198
40672,SCUBA-D,70,0.48599
40673,SCUBA-D,70,0.38455
40674,SCUBA-D,70,0.53129
40675,SCUBA-D,70,0.45992
40676,SCUBA-D,70,0.65966
40677,SCUBA-D,70,0.63097
40678,SCUBA-D,70,0.67108
40679,SCUBA-D,70,0.59371
40680,SCUBA-D,70,0.52287
40681,SCUBA-D,70,0.60104
40682,SCUBA-D,70,0.49966
40683,SCUBA-D,70,0.43384
40684,SCUBA-D,70,0.48145
40685,SCUBA-D,70,0.60226
40686,SCUBA-D,70,0.3015
40687,SCUBA-D,70,0.34693
40688,SCUBA-D,70,0.64673
40689,SCUBA-D,70,0.62162
40690,SCUBA-D,70,0.55411
40691,SCUBA-D,70,0.29649
40692,SCUBA-D,70,0.58364
40693,SCUBA-D,70,0.7183
40694,SCUBA-D,70,0.64853
40695,SCUBA-D,70,0.37339
40696,SCUBA-D,70,0.36402
40697,SCUBA-D,70,0.58151
40698,SCUBA-D,70,0.7222
40699,SCUBA-D,70,0.33484
40700,SCUBA-D,70,0.46359
40701,SCUBA-D,70,0.56442
40702,SCUBA-D,70,0.62484
40703,SCUBA-D,70,0.32049
40704,SCUBA-D,70,0.61099
40705,SCUBA-D,70,0.33896
40706,SCUBA-D,70,0.57059
40707,SCUBA-D,70,0.57913
40708,SCUBA-D,70,0.64859
40709,SCUBA-D,70,0.50729
40710,SCUBA-D,70,0.42499
40711,SCUBA-D,70,0.2846
40712,SCUBA-D,70,0.56795
40713,SCUBA-D,70,0.50701
40714,SCUBA-D,70,0.28833
40715,SCUBA-D,70,0.53016
40716,SCUBA-D,70,0.71281
40717,SCUBA-D,70,0.62207
40718,SCUBA-D,70,0.49966
40719,SCUBA-D,70,0.65313
40720,SCUBA-D,70,0.60377
40721,SCUBA-D,70,0.29452
40722,SCUBA-D,70,0.40597
40723,SCUBA-D,70,0.48458
40724,SCUBA-D,70,0.35397
40725,SCUBA-D,70,0.45112
40726,SCUBA-D,70,0.43592
40727,SCUBA-D,70,0.51025
40728,SCUBA-D,70,0.39624
40729,SCUBA-D,70,0.28847
40730,SCUBA-D,70,0.4284
40731,SCUBA-D,70,0.41735
40732,SCUBA-D,70,0.48756
40733,SCUBA-D,70,0.47209
40734,SCUBA-D,70,0.40615
40735,SCUBA-D,70,0.4533
40736,SCUBA-D,70,0.456
40737,SCUBA-D,70,0.44063
40738,SCUBA-D,70,0.46818
40739,SCUBA-D,70,0.44994
40740,SCUBA-D,70,0.43457
40741,SCUBA-D,70,0.45979
40742,SCUBA-D,70,0.36817
40743,SCUBA-D,70,0.32963
40744,SCUBA-D,70,0.36697
40745,SCUBA-D,70,0.48119
40746,SCUBA-D,70,0.35622
40747,SCUBA-D,70,0.4181
40748,SCUBA-D,70,0.32942
40749,SCUBA-D,70,0.40494
40750,SCUBA-D,70,0.35863
40751,SCUBA-D,70,0.35022
40752,SCUBA-D,70,0.48559
40753,SCUBA-D,70,0.46503
40754,SCUBA-D,70,0.35748
40755,SCUBA-D,70,0.51865
40756,SCUBA-D,70,0.517
40757,SCUBA-D,70,0.24088
40758,SCUBA-D,70,0.48292
40759,SCUBA-D,70,0.50902
40760,SCUBA-D,70,0.35682
40761,SCUBA-D,70,0.42454
40762,SCUBA-D,70,0.37231
40763,SCUBA-D,70,0.44031
40764,SCUBA-D,70,0.42172
40765,SCUBA-D,70,0.4614
40766,SCUBA-D,70,0.47754
40767,SCUBA-D,70,0.47459
40768,SCUBA-D,70,0.44039
40769,SCUBA-D,70,0.36296
40770,SCUBA-D,70,0.37674
40771,SCUBA-D,70,0.36531
40772,SCUBA-D,70,0.48657
40773,SCUBA-D,70,0.3089
40774,SCUBA-D,70,0.36373
40775,SCUBA-D,70,0.41856
40776,SCUBA-D,70,0.47592
40777,SCUBA-D,70,0.41516
40778,SCUBA-D,70,0.33464
40779,SCUBA-D,70,0.44115
40780,SCUBA-D,70,0.42555
40781,SCUBA-D,70,0.47943
40782,SCUBA-D,70,0.28091
40783,SCUBA-D,70,0.38337
40784,SCUBA-D,70,0.47636
40785,SCUBA-D,70,0.43611
40786,SCUBA-D,70,0.39245
40787,SCUBA-D,70,0.35659
40788,SCUBA-D,70,0.44785
40789,SCUBA-D,70,0.46505
40790,SCUBA-D,70,0.3439
40791,SCUBA-D,70,0.42075
40792,SCUBA-D,70,0.37339
40793,SCUBA-D,70,0.48043
40794,SCUBA-D,70,0.46009
40795,SCUBA-D,70,0.41669
40796,SCUBA-D,70,0.49454
40797,SCUBA-D,70,0.39959
40798,SCUBA-D,70,0.36718
40799,SCUBA-D,70,0.46889
40800,SCUBA-D,70,0.44209
40801,SCUBA-D,70,0.27409
40802,SCUBA-D,70,0.44428
40803,SCUBA-D,70,0.45157
40804,SCUBA-D,70,0.36407
40805,SCUBA-D,70,0.46071
40806,SCUBA-D,70,0.45204
40807,SCUBA-D,70,0.485
40808,SCUBA-D,70,0.32458
40809,SCUBA-D,70,0.53159
40810,SCUBA-D,70,0.40601
40811,SCUBA-D,70,0.54584
40812,SCUBA-D,70,0.41915
40813,SCUBA-D,70,0.44247
40814,SCUBA-D,70,0.48091
40815,SCUBA-D,70,0.28064
40816,SCUBA-D,70,0.47412
40817,SCUBA-D,70,0.38794
40818,SCUBA-D,70,0.59808
40819,SCUBA-D,70,0.66406
40820,SCUBA-D,70,0.45962
40821,SCUBA-D,70,0.4134
40822,SCUBA-D,70,0.61385
40823,SCUBA-D,70,0.4838
40824,SCUBA-D,70,0.65146
40825,SCUBA-D,70,0.63849
40826,SCUBA-D,70,0.50682
40827,SCUBA-D,70,0.65039
40828,SCUBA-D,70,0.30552
40829,SCUBA-D,70,0.34532
40830,SCUBA-D,70,0.49725
40831,SCUBA-D,70,0.47531
40832,SCUBA-D,70,0.34971
40833,SCUBA-D,70,0.65998
40834,SCUBA-D,70,0.3065
40835,SCUBA-D,70,0.60121
40836,SCUBA-D,70,0.50976
40837,SCUBA-D,70,0.29029
40838,SCUBA-D,70,0.56851
40839,SCUBA-D,70,0.58665
40840,SCUBA-D,70,0.47755
40841,SCUBA-D,70,0.50122
40842,SCUBA-D,70,0.53557
40843,SCUBA-D,70,0.23032
40844,SCUBA-D,70,0.59037
40845,SCUBA-D,70,0.45149
40846,SCUBA-D,70,0.33529
40847,SCUBA-D,70,0.46209
40848,SCUBA-D,70,0.51545
40849,SCUBA-D,70,0.57605
40850,SCUBA-D,70,0.51172
40851,SCUBA-D,70,0.57183
40852,SCUBA-D,70,0.43321
40853,SCUBA-D,70,0.48259
40854,SCUBA-D,70,0.58903
40855,SCUBA-D,70,0.54355
40856,SCUBA-D,70,0.43845
40857,SCUBA-D,70,0.51988
40858,SCUBA-D,70,0.61156
40859,SCUBA-D,70,0.30417
40860,SCUBA-D,70,0.33952
40861,SCUBA-D,70,0.64955
40862,SCUBA-D,70,0.57605
40863,SCUBA-D,70,0.56757
40864,SCUBA-D,70,0.3234
40865,SCUBA-D,70,0.69665
40866,SCUBA-D,70,0.60664
40867,SCUBA-D,70,0.5523
40868,SCUBA-D,70,0.30771
40869,SCUBA-D,70,0.3414
40870,SCUBA-D,70,0.65136
40871,SCUBA-D,70,0.64156
40872,SCUBA-D,70,0.34067
40873,SCUBA-D,70,0.3924
40874,SCUBA-D,70,0.57794
40875,SCUBA-D,70,0.57233
40876,SCUBA-D,70,0.32433
40877,SCUBA-D,70,0.59759
40878,SCUBA-D,70,0.33206
40879,SCUBA-D,70,0.63686
40880,SCUBA-D,70,0.5167
40881,SCUBA-D,70,0.57046
40882,SCUBA-D,70,0.42983
40883,SCUBA-D,70,0.53148
40884,SCUBA-D,70,0.27212
40885,SCUBA-D,70,0.53818
40886,SCUBA-D,70,0.421
40887,SCUBA-D,70,0.3064
40888,SCUBA-D,70,0.55514
40889,SCUBA-D,70,0.59327
40890,SCUBA-D,70,0.62989
40891,SCUBA-D,70,0.47349
40892,SCUBA-D,70,0.57552
40893,SCUBA-D,70,0.55398
40894,SCUBA-D,70,0.29495
40895,SCUBA-D,70,0.43143
40896,SCUBA-D,70,0.49257
40897,SCUBA-D,70,0.44003
40898,SCUBA-D,70,0.54049
40899,SCUBA-D,70,0.42336
40900,SCUBA-D,70,0.26953
40901,SCUBA-D,70,0.48597
40902,SCUBA-D,70,0.39601
40903,SCUBA-D,70,0.51095
40904,SCUBA-D,70,0.67536
40905,SCUBA-D,70,0.46651
40906,SCUBA-D,70,0.38314
40907,SCUBA-D,70,0.62823
40908,SCUBA-D,70,0.60273
40909,SCUBA-D,70,0.69946
40910,SCUBA-D,70,0.66536
40911,SCUBA-D,70,0.56755
40912,SCUBA-D,70,0.52099
40913,SCUBA-D,70,0.30978
40914,SCUBA-D,70,0.29112
40915,SCUBA-D,70,0.49285
40916,SCUBA-D,70,0.4474
40917,SCUBA-D,70,0.43636
40918,SCUBA-D,70,0.44105
40919,SCUBA-D,70,0.3207
40920,SCUBA-D,70,0.58052
40921,SCUBA-D,70,0.40794
40922,SCUBA-D,70,0.24115
40923,SCUBA-D,70,0.48215
40924,SCUBA-D,70,0.69216
40925,SCUBA-D,70,0.38675
40926,SCUBA-D,70,0.51592
40927,SCUBA-D,70,0.59753
40928,SCUBA-D,70,0.23661
40929,SCUBA-D,70,0.60427
40930,SCUBA-D,70,0.46131
40931,SCUBA-D,70,0.34841
40932,SCUBA-D,70,0.51891
40933,SCUBA-D,70,0.42417
40934,SCUBA-D,70,0.58084
40935,SCUBA-D,70,0.49526
40936,SCUBA-D,70,0.4784
40937,SCUBA-D,70,0.54221
40938,SCUBA-D,70,0.5849
40939,SCUBA-D,70,0.68147
40940,SCUBA-D,70,0.47911
40941,SCUBA-D,70,0.45588
40942,SCUBA-D,70,0.42001
40943,SCUBA-D,70,0.68789
40944,SCUBA-D,70,0.35773
40945,SCUBA-D,70,0.37638
40946,SCUBA-D,70,0.51199
40947,SCUBA-D,70,0.60165
40948,SCUBA-D,70,0.56186
40949,SCUBA-D,70,0.30924
40950,SCUBA-D,70,0.70245
40951,SCUBA-D,70,0.6269
40952,SCUBA-D,70,0.66988
40953,SCUBA-D,70,0.32489
40954,SCUBA-D,70,0.36365
40955,SCUBA-D,70,0.63718
40956,SCUBA-D,70,0.62293
40957,SCUBA-D,70,0.35182
40958,SCUBA-D,70,0.40539
40959,SCUBA-D,70,0.66536
40960,SCUBA-D,70,0.59589
40961,SCUBA-D,70,0.36061
40962,SCUBA-D,70,0.72316
40963,SCUBA-D,70,0.33825
40964,SCUBA-D,70,0.62414
40965,SCUBA-D,70,0.45651
40966,SCUBA-D,70,0.51518
40967,SCUBA-D,70,0.4334
40968,SCUBA-D,70,0.46965
40969,SCUBA-D,70,0.26128
40970,SCUBA-D,70,0.46407
40971,SCUBA-D,70,0.51206
40972,SCUBA-D,70,0.28722
40973,SCUBA-D,70,0.56981
40974,SCUBA-D,70,0.5195
40975,SCUBA-D,70,0.52357
40976,SCUBA-D,70,0.53399
40977,SCUBA-D,70,0.50063
40978,SCUBA-D,70,0.5112
40979,SCUBA-D,70,0.30531
40980,SCUBA-D,70,0.50823
40981,SCUBA-D,70,0.42619
40982,SCUBA-D,70,0.40544
40983,SCUBA-D,70,0.40632
40984,SCUBA-D,70,0.23976
40985,SCUBA-D,70,0.4296
40986,SCUBA-D,70,0.3622
40987,SCUBA-D,70,0.46189
40988,SCUBA-D,70,0.49075
40989,SCUBA-D,70,0.3331
40990,SCUBA-D,70,0.32471
40991,SCUBA-D,70,0.44215
40992,SCUBA-D,70,0.44354
40993,SCUBA-D,70,0.49667
40994,SCUBA-D,70,0.45374
40995,SCUBA-D,70,0.4571
40996,SCUBA-D,70,0.47159
40997,SCUBA-D,70,0.3085
40998,SCUBA-D,70,0.29629
40999,SCUBA-D,70,0.39276
41000,SCUBA-D,70,0.41098
41001,SCUBA-D,70,0.39486
41002,SCUBA-D,70,0.44472
41003,SCUBA-D,70,0.25688
41004,SCUBA-D,70,0.46975
41005,SCUBA-D,70,0.34494
41006,SCUBA-D,70,0.25554
41007,SCUBA-D,70,0.54482
41008,SCUBA-D,70,0.47999
41009,SCUBA-D,70,0.33157
41010,SCUBA-D,70,0.39483
41011,SCUBA-D,70,0.48936
41012,SCUBA-D,70,0.22552
41013,SCUBA-D,70,0.45283
41014,SCUBA-D,70,0.39462
41015,SCUBA-D,70,0.40423
41016,SCUBA-D,70,0.45662
41017,SCUBA-D,70,0.36106
41018,SCUBA-D,70,0.41976
41019,SCUBA-D,70,0.42224
41020,SCUBA-D,70,0.4767
41021,SCUBA-D,70,0.45958
41022,SCUBA-D,70,0.4169
41023,SCUBA-D,70,0.46327
41024,SCUBA-D,70,0.41588
41025,SCUBA-D,70,0.3773
41026,SCUBA-D,70,0.39921
41027,SCUBA-D,70,0.41009
41028,SCUBA-D,70,0.33484
41029,SCUBA-D,70,0.30893
41030,SCUBA-D,70,0.44155
41031,SCUBA-D,70,0.44747
41032,SCUBA-D,70,0.4131
41033,SCUBA-D,70,0.29553
41034,SCUBA-D,70,0.4699
41035,SCUBA-D,70,0.44889
41036,SCUBA-D,70,0.43139
41037,SCUBA-D,70,0.37209
41038,SCUBA-D,70,0.37642
41039,SCUBA-D,70,0.45232
41040,SCUBA-D,70,0.46753
41041,SCUBA-D,70,0.28857
41042,SCUBA-D,70,0.49304
41043,SCUBA-D,70,0.44782
41044,SCUBA-D,70,0.49771
41045,SCUBA-D,70,0.30759
41046,SCUBA-D,70,0.45983
41047,SCUBA-D,70,0.30542
41048,SCUBA-D,70,0.42818
41049,SCUBA-D,70,0.52769
41050,SCUBA-D,70,0.46755
41051,SCUBA-D,70,0.34693
41052,SCUBA-D,70,0.3739
41053,SCUBA-D,70,0.31041
41054,SCUBA-D,70,0.49182
41055,SCUBA-D,70,0.36078
41056,SCUBA-D,70,0.32891
41057,SCUBA-D,70,0.42612
41058,SCUBA-D,70,0.53147
41059,SCUBA-D,70,0.43183
41060,SCUBA-D,70,0.39677
41061,SCUBA-D,70,0.47714
41062,SCUBA-D,70,0.46741
41063,SCUBA-D,70,0.34948
41064,SCUBA-D,70,0.54361
41065,SCUBA-D,70,0.58574
41066,SCUBA-D,70,0.49795
41067,SCUBA-D,70,0.28212
41068,SCUBA-D,70,0.54385
41069,SCUBA-D,70,0.41261
41070,SCUBA-D,70,0.51045
41071,SCUBA-D,70,0.50241
41072,SCUBA-D,70,0.50944
41073,SCUBA-D,70,0.42891
41074,SCUBA-D,70,0.59424
41075,SCUBA-D,70,0.56456
41076,SCUBA-D,70,0.52344
41077,SCUBA-D,70,0.55837
41078,SCUBA-D,70,0.49041
41079,SCUBA-D,70,0.72718
41080,SCUBA-D,70,0.32594
41081,SCUBA-D,70,0.32623
41082,SCUBA-D,70,0.52915
41083,SCUBA-D,70,0.48068
41084,SCUBA-D,70,0.36582
41085,SCUBA-D,70,0.68317
41086,SCUBA-D,70,0.32223
41087,SCUBA-D,70,0.42674
41088,SCUBA-D,70,0.48858
41089,SCUBA-D,70,0.29814
41090,SCUBA-D,70,0.77917
41091,SCUBA-D,70,0.54776
41092,SCUBA-D,70,0.46218
41093,SCUBA-D,70,0.50633
41094,SCUBA-D,70,0.63163
41095,SCUBA-D,70,0.19226
41096,SCUBA-D,70,0.51124
41097,SCUBA-D,70,0.50053
41098,SCUBA-D,70,0.39024
41099,SCUBA-D,70,0.52449
41100,SCUBA-D,70,0.4624
41101,SCUBA-D,70,0.63099
41102,SCUBA-D,70,0.5853
41103,SCUBA-D,70,0.71918
41104,SCUBA-D,70,0.56533
41105,SCUBA-D,70,0.47856
41106,SCUBA-D,70,0.52408
41107,SCUBA-D,70,0.44549
41108,SCUBA-D,70,0.41624
41109,SCUBA-D,70,0.49627
41110,SCUBA-D,70,0.56243
41111,SCUBA-D,70,0.3413
41112,SCUBA-D,70,0.34673
41113,SCUBA-D,70,0.65843
41114,SCUBA-D,70,0.55408
41115,SCUBA-D,70,0.50787
41116,SCUBA-D,70,0.3268
41117,SCUBA-D,70,0.52944
41118,SCUBA-D,70,0.55841
41119,SCUBA-D,70,0.53605
41120,SCUBA-D,70,0.38043
41121,SCUBA-D,70,0.38188
41122,SCUBA-D,70,0.50335
41123,SCUBA-D,70,0.57297
41124,SCUBA-D,70,0.3552
41125,SCUBA-D,70,0.50179
41126,SCUBA-D,70,0.53803
41127,SCUBA-D,70,0.49606
41128,SCUBA-D,70,0.3109
41129,SCUBA-D,70,0.51314
41130,SCUBA-D,70,0.36464
41131,SCUBA-D,70,0.48177
41132,SCUBA-D,70,0.60407
41133,SCUBA-D,70,0.48348
41134,SCUBA-D,70,0.55026
41135,SCUBA-D,70,0.47254
41136,SCUBA-D,70,0.30638
41137,SCUBA-D,70,0.71833
41138,SCUBA-D,70,0.54539
41139,SCUBA-D,70,0.2993
41140,SCUBA-D,70,0.49702
41141,SCUBA-D,70,0.61135
41142,SCUBA-D,70,0.52437
41143,SCUBA-D,70,0.46335
41144,SCUBA-D,70,0.72224
41145,SCUBA-D,70,0.74002
41146,SCUBA-D,70,0.3393
41147,SCUBA-D,70,0.53252
41148,SCUBA-D,70,0.38726
41149,SCUBA-D,70,0.28236
41150,SCUBA-D,70,0.51042
41151,SCUBA-D,70,0.36001
41152,SCUBA-D,70,0.4386
41153,SCUBA-D,70,0.50409
41154,SCUBA-D,70,0.37359
41155,SCUBA-D,70,0.39615
41156,SCUBA-D,70,0.49557
41157,SCUBA-D,70,0.48076
41158,SCUBA-D,70,0.49569
41159,SCUBA-D,70,0.47165
41160,SCUBA-D,70,0.48372
41161,SCUBA-D,70,0.51241
41162,SCUBA-D,70,0.306
41163,SCUBA-D,70,0.29055
41164,SCUBA-D,70,0.36876
41165,SCUBA-D,70,0.38674
41166,SCUBA-D,70,0.353
41167,SCUBA-D,70,0.47861
41168,SCUBA-D,70,0.2754
41169,SCUBA-D,70,0.42499
41170,SCUBA-D,70,0.3572
41171,SCUBA-D,70,0.24697
41172,SCUBA-D,70,0.46007
41173,SCUBA-D,70,0.47956
41174,SCUBA-D,70,0.36684
41175,SCUBA-D,70,0.44796
41176,SCUBA-D,70,0.47411
41177,SCUBA-D,70,0.21884
41178,SCUBA-D,70,0.49574
41179,SCUBA-D,70,0.42433
41180,SCUBA-D,70,0.43181
41181,SCUBA-D,70,0.42816
41182,SCUBA-D,70,0.37035
41183,SCUBA-D,70,0.44945
41184,SCUBA-D,70,0.40297
41185,SCUBA-D,70,0.53904
41186,SCUBA-D,70,0.51382
41187,SCUBA-D,70,0.49913
41188,SCUBA-D,70,0.42922
41189,SCUBA-D,70,0.40936
41190,SCUBA-D,70,0.33116
41191,SCUBA-D,70,0.37973
41192,SCUBA-D,70,0.43185
41193,SCUBA-D,70,0.25836
41194,SCUBA-D,70,0.31894
41195,SCUBA-D,70,0.4269
41196,SCUBA-D,70,0.44612
41197,SCUBA-D,70,0.53256
41198,SCUBA-D,70,0.31381
41199,SCUBA-D,70,0.54312
41200,SCUBA-D,70,0.46163
41201,SCUBA-D,70,0.43129
41202,SCUBA-D,70,0.27298
41203,SCUBA-D,70,0.29987
41204,SCUBA-D,70,0.45926
41205,SCUBA-D,70,0.49341
41206,SCUBA-D,70,0.39238
41207,SCUBA-D,70,0.45752
41208,SCUBA-D,70,0.54757
41209,SCUBA-D,70,0.43574
41210,SCUBA-D,70,0.33486
41211,SCUBA-D,70,0.50111
41212,SCUBA-D,70,0.30316
41213,SCUBA-D,70,0.45068
41214,SCUBA-D,70,0.46506
41215,SCUBA-D,70,0.49421
41216,SCUBA-D,70,0.46465
41217,SCUBA-D,70,0.38195
41218,SCUBA-D,70,0.29347
41219,SCUBA-D,70,0.4351
41220,SCUBA-D,70,0.44285
41221,SCUBA-D,70,0.2686
41222,SCUBA-D,70,0.47969
41223,SCUBA-D,70,0.54994
41224,SCUBA-D,70,0.39939
41225,SCUBA-D,70,0.35841
41226,SCUBA-D,70,0.62043
41227,SCUBA-D,70,0.46476
41228,SCUBA-D,70,0.31662
41229,SCUBA-D,70,0.41894
41230,SCUBA-D,70,0.24817
41231,SCUBA-D,70,0.56706
41232,SCUBA-D,70,0.3827
41233,SCUBA-D,70,0.51522
41234,SCUBA-D,70,0.51856
41235,SCUBA-D,70,0.44973
41236,SCUBA-D,70,0.48727
41237,SCUBA-D,70,0.51755
41238,SCUBA-D,70,0.47993
41239,SCUBA-D,70,0.54036
41240,SCUBA-D,70,0.50093
41241,SCUBA-D,70,0.46862
41242,SCUBA-D,70,0.62952
41243,SCUBA-D,70,0.35048
41244,SCUBA-D,70,0.30752
41245,SCUBA-D,70,0.42531
41246,SCUBA-D,70,0.44605
41247,SCUBA-D,70,0.38633
41248,SCUBA-D,70,0.5123
41249,SCUBA-D,70,0.32664
41250,SCUBA-D,70,0.45258
41251,SCUBA-D,70,0.44927
41252,SCUBA-D,70,0.23766
41253,SCUBA-D,70,0.65397
41254,SCUBA-D,70,0.54872
41255,SCUBA-D,70,0.43637
41256,SCUBA-D,70,0.631
41257,SCUBA-D,70,0.64895
41258,SCUBA-D,70,0.20425
41259,SCUBA-D,70,0.51776
41260,SCUBA-D,70,0.56729
41261,SCUBA-D,70,0.34124
41262,SCUBA-D,70,0.52867
41263,SCUBA-D,70,0.43478
41264,SCUBA-D,70,0.54908
41265,SCUBA-D,70,0.5359
41266,SCUBA-D,70,0.61296
41267,SCUBA-D,70,0.59409
41268,SCUBA-D,70,0.44052
41269,SCUBA-D,70,0.54693
41270,SCUBA-D,70,0.42598
41271,SCUBA-D,70,0.37881
41272,SCUBA-D,70,0.43461
41273,SCUBA-D,70,0.52541
41274,SCUBA-D,70,0.28204
41275,SCUBA-D,70,0.36736
41276,SCUBA-D,70,0.55085
41277,SCUBA-D,70,0.52555
41278,SCUBA-D,70,0.49379
41279,SCUBA-D,70,0.331
41280,SCUBA-D,70,0.49282
41281,SCUBA-D,70,0.54276
41282,SCUBA-D,70,0.55346
41283,SCUBA-D,70,0.30015
41284,SCUBA-D,70,0.3325
41285,SCUBA-D,70,0.51078
41286,SCUBA-D,70,0.53564
41287,SCUBA-D,70,0.38507
41288,SCUBA-D,70,0.43025
41289,SCUBA-D,70,0.51281
41290,SCUBA-D,70,0.45499
41291,SCUBA-D,70,0.31684
41292,SCUBA-D,70,0.48365
41293,SCUBA-D,70,0.37005
41294,SCUBA-D,70,0.53634
41295,SCUBA-D,70,0.45395
41296,SCUBA-D,70,0.44216
41297,SCUBA-D,70,0.54126
41298,SCUBA-D,70,0.42703
41299,SCUBA-D,70,0.31866
41300,SCUBA-D,70,0.59326
41301,SCUBA-D,70,0.56123
41302,SCUBA-D,70,0.30833
